"code","lambdaZ_hat_T","lambdaZ_lo_T","lambdaZ_hi_T"
957,0.00191989903784042,0.000909443396523191,0.0112854567206422
958,0.00189368075011981,0.0009165926035153,0.0109200445901027
959,0.00185374024768434,0.000919326435756468,0.0104381437790408
960,0.00191594530547848,0.000901498834827216,0.0117844416301122
961,0.00187807123500645,0.000907343554374842,0.0119077223423727
962,0.00178092350429832,0.000912827956632042,0.0111636682764373
963,0.00174745639372345,0.00090122300937342,0.0122507561930584
964,0.00185337868818839,0.000907514660347918,0.0111521769089781
965,0.00183398947454162,0.000906881353257075,0.0113441058486206
966,0.00174444870714543,0.000926097876026823,0.0115494558709255
967,0.00172315049424346,0.000927933961450038,0.0115248140855813
968,0.00185899422539812,0.000908937388901468,0.0116301039051336
969,0.00184981284863559,0.000911345169344845,0.0119579978581168
970,0.00173513850790866,0.000925974170239995,0.0116162973683508
971,0.0017179508298843,0.000905102826463175,0.011713697250069
972,0.00182108919383099,0.000912365564253192,0.0117770812302048
973,0.00182365868901553,0.000922167119199314,0.0108686595622598
974,0.00171060251145446,0.000924928601718864,0.0108518243520742
975,0.00170151950058965,0.000919644692401696,0.00993674771008538
976,0.00205428993376122,0.000898416370458119,0.0114789699406901
977,0.00200944516339368,0.000896881108281092,0.011542528424174
978,0.0019303220538748,0.000912537991527658,0.0124014398674773
979,0.00189155774273911,0.000917581507477544,0.0127151193908832
980,0.00195035015580158,0.000907679850924921,0.0118441187856955
981,0.00192728436365863,0.000907973474506858,0.0119725530881369
982,0.00186663042296519,0.000920092394636931,0.012835951665338
983,0.00184328399574736,0.000929713961504854,0.0115784662308312
984,0.00197681991075685,0.000899969165318125,0.0116087274441268
985,0.00195958662567456,0.000900191912839315,0.0128029626491998
986,0.00187899290969334,0.000923032176074885,0.0131764629143044
987,0.00185305508794905,0.000906097958054828,0.0125763647764779
988,0.00189876664362645,0.000915082615033814,0.0120907104586537
989,0.00189322222205163,0.000918424414139813,0.0113580107502574
990,0.00182625264883729,0.000925756166850766,0.0115002695266419
991,0.00180985638631359,0.000922174689298238,0.0113191962198905
992,0.00186742180168813,0.000911504050470447,0.0117824622596983
993,0.0018281948905046,0.00090757996011706,0.013778242034683
994,0.00175047584484769,0.000913070820315544,0.011483907331449
995,0.00171624598351401,0.000904729427757021,0.0137690779099988
996,0.00181821140260328,0.000919959916308901,0.0115509343866858
997,0.00179624215251443,0.000902943870037858,0.0126734967891162
998,0.00172667564362666,0.000922552480646009,0.0125764023144564
999,0.00170369865360931,0.000919746003467248,0.013233938251236
1000,0.00180921534695975,0.000914520116420427,0.0120540340272348
1001,0.00180276466433632,0.000913157740054192,0.0130084577193244
1002,0.001705926502632,0.000916354351963005,0.0117303388238609
1003,0.00169316531880347,0.00091186141088128,0.0132377213432277
1004,0.00177820815835871,0.000907881706580173,0.0128051615063149
1005,0.00177785679391932,0.000916377753660559,0.0131128899743332
1006,0.00169093420284654,0.00092239629334228,0.0112161138519674
1007,0.00168149759478037,0.000923125543296539,0.0118815646936668
1008,0.00201911567618706,0.000906006586596131,0.0117958006777753
1009,0.00198030358251642,0.000906497408574395,0.0129163736381855
1010,0.00191372705375081,0.000910483782181753,0.0116703777100274
1011,0.00187916379489938,0.000904574594818255,0.0120155102602629
1012,0.00193518182536283,0.000921877209619475,0.0113179765348364
1013,0.00191568835440205,0.000899035356813905,0.0116544630108074
1014,0.00187022675400657,0.000921117467003669,0.0114944370221655
1015,0.00184851941320072,0.000916201062124298,0.0125787989499232
1016,0.00195078187897896,0.000909608493109739,0.0120942594658485
1017,0.00194565318932349,0.000910931067575324,0.0131542881922061
1018,0.00186987829938724,0.00091247313101033,0.0111993948619079
1019,0.00185464044221103,0.000906294788889247,0.0126472164281709
1020,0.0018852312348374,0.000913240030074381,0.011854240042686
1021,0.00188516296256404,0.000916611681901993,0.0128575386582001
1022,0.00183366125994723,0.000920784226659285,0.011394949442636
1023,0.00182196008639244,0.000916729642467297,0.0106791692448307
