"code","lambdaZM_hat_T","lambdaZM_lo_T","lambdaZM_hi_T"
397,3.25063518943319e-06,1.56277276819696e-06,1.76867424125412e-05
398,3.16788229222759e-06,1.59539390351931e-06,1.91361141498485e-05
399,3.06316378688423e-06,1.59772463166862e-06,1.66417750727015e-05
400,3.90914397915393e-06,1.56687152858273e-06,1.72517502606712e-05
401,3.69606861756063e-06,1.57190228061318e-06,1.81575497174507e-05
402,3.66152623275317e-06,1.57822699356541e-06,1.81478466689049e-05
403,3.47718978181813e-06,1.58890602351875e-06,1.79138034319646e-05
404,3.66365177869718e-06,1.58246271868415e-06,1.85354442252763e-05
405,3.52646342539033e-06,1.57274027082405e-06,1.73331044091447e-05
406,3.50303732325962e-06,1.59507270212748e-06,1.76229213148726e-05
407,3.37439141147698e-06,1.59844044200138e-06,1.79137412897486e-05
408,3.7424527647907e-06,1.5745689464576e-06,1.89642722092266e-05
409,3.56943331211808e-06,1.58185817043216e-06,1.79946181658792e-05
410,3.58513361590089e-06,1.58001799360518e-06,1.71538666344555e-05
411,3.40623289560006e-06,1.57731481885515e-06,1.78256052804116e-05
412,3.56802671725725e-06,1.58656648188055e-06,1.96794724128795e-05
413,3.44781396442297e-06,1.58623830636567e-06,1.78071533730434e-05
414,3.46120475159885e-06,1.60671571107433e-06,1.83943485453793e-05
415,3.3249368156301e-06,1.60218331010879e-06,1.69788187093536e-05
416,3.35254585626608e-06,1.57690299150581e-06,1.92002706643665e-05
417,3.21477416156255e-06,1.57689108506884e-06,1.8080341950607e-05
418,3.14851590224114e-06,1.57687245726638e-06,1.83279756770293e-05
419,3.03006197048016e-06,1.59007476179654e-06,1.99752582303572e-05
420,3.24242628448394e-06,1.5812174005717e-06,1.70497104354553e-05
421,3.15816018152329e-06,1.59028842986397e-06,1.90747104594701e-05
422,3.08959598773886e-06,1.59778328709231e-06,1.73567234844903e-05
423,3.00806112546309e-06,1.60058121226385e-06,1.78368636082314e-05
424,3.25258108670951e-06,1.56810037511673e-06,1.75058462558367e-05
425,3.15237660761932e-06,1.5774352515247e-06,1.88378677134168e-05
426,3.09927806399444e-06,1.58357467985031e-06,2.01897136543163e-05
427,2.99598313094854e-06,1.58748752219126e-06,1.80933669618326e-05
428,3.18208762666931e-06,1.58583224424351e-06,1.84294831152628e-05
429,3.11632658929127e-06,1.56691628549687e-06,1.78832000630943e-05
430,3.05874089841474e-06,1.60341240415262e-06,1.73493046996076e-05
431,2.97963111419941e-06,1.60488776326432e-06,1.71576939717887e-05
432,3.67259495279275e-06,1.56807906873405e-06,1.78542603866102e-05
433,3.52108223155935e-06,1.57449263986809e-06,2.03971632010882e-05
434,3.49607263315511e-06,1.57552388678258e-06,1.96111569233757e-05
435,3.36161993277578e-06,1.57458367433182e-06,1.83240979590614e-05
436,3.50928755524479e-06,1.60316923655593e-06,1.72955671170182e-05
437,3.42343577513051e-06,1.58550771579009e-06,1.75204108075627e-05
438,3.40314181762444e-06,1.60148748327894e-06,1.72751080440711e-05
439,3.3152601086224e-06,1.59366521645721e-06,1.72641718240026e-05
440,3.54400652447969e-06,1.56669547671883e-06,1.95778845029377e-05
441,3.42774212813842e-06,1.56868760216798e-06,1.87825425798127e-05
442,3.44429416710935e-06,1.5816358056984e-06,1.80424846672633e-05
443,3.31560017649101e-06,1.57182528739381e-06,1.75191409845215e-05
444,3.42559934005799e-06,1.57751773520077e-06,1.99796772026659e-05
445,3.34938073095981e-06,1.57312524303944e-06,1.83269857508576e-05
446,3.37239022604296e-06,1.59812193463326e-06,1.73858492773776e-05
447,3.27441159176267e-06,1.5997291434115e-06,1.726903435927e-05
448,3.37741939939717e-06,1.55072149271366e-06,1.88131973154538e-05
449,3.28223250788942e-06,1.55409287359665e-06,1.89253422402714e-05
450,3.15721456951996e-06,1.58875448220755e-06,1.83463346418733e-05
451,3.07764458250756e-06,1.58940062336469e-06,2.11177720795585e-05
452,3.25549854945468e-06,1.5716544117927e-06,1.85700255958459e-05
453,3.19216916385858e-06,1.55709424916148e-06,1.90486145839853e-05
454,3.09277768834299e-06,1.61108867357861e-06,1.92647963151263e-05
455,3.03375536580107e-06,1.60307535987639e-06,1.93208143897577e-05
456,3.23968729550125e-06,1.5693684917285e-06,1.81168635434073e-05
457,3.18756466909497e-06,1.57179601580383e-06,2.00629125898129e-05
458,3.05750966378703e-06,1.58626519902727e-06,2.11542301221768e-05
459,2.99880836336873e-06,1.57659081138225e-06,1.93690449732542e-05
460,3.15823745755976e-06,1.57158723365854e-06,1.86930246520942e-05
461,3.1266953642702e-06,1.58010083245505e-06,1.72679689538654e-05
462,3.0095885770058e-06,1.59044981126987e-06,1.85000852188315e-05
463,2.96601380080495e-06,1.60449134353877e-06,1.66051870626444e-05
464,3.668056645167e-06,1.56936010067487e-06,2.05170749458388e-05
465,3.54959542489602e-06,1.56912225647492e-06,1.93028032507428e-05
466,3.46183689387904e-06,1.59704012100413e-06,2.10397441583901e-05
467,3.36494931419833e-06,1.58803990681184e-06,2.17530060081278e-05
468,3.46606754881222e-06,1.56920612897589e-06,1.95046062381052e-05
469,3.39418337950991e-06,1.57234067501011e-06,1.89607300566058e-05
470,3.33877721995682e-06,1.61377035190803e-06,1.97929236922373e-05
471,3.27431444244057e-06,1.59752591090632e-06,2.01674635088224e-05
472,3.49157059521127e-06,1.57395454017324e-06,1.83291767796504e-05
473,3.41716342106399e-06,1.56903570976729e-06,1.91071029533975e-05
474,3.35229595566588e-06,1.58916210939566e-06,1.89456398546712e-05
475,3.27192888993657e-06,1.59688904286511e-06,1.95881434051289e-05
476,3.34178397802217e-06,1.56896215895263e-06,2.01247535025446e-05
477,3.29612963834948e-06,1.58053069121379e-06,1.88569960258998e-05
478,3.25320778367742e-06,1.61543459981863e-06,1.94660961750085e-05
479,3.19630754712112e-06,1.59354378945394e-06,1.8528978765298e-05
480,3.24132924592055e-06,1.56206776435424e-06,1.96328983485639e-05
481,3.16938142551367e-06,1.57038359103788e-06,1.95303310849514e-05
482,3.05727000784288e-06,1.59405738101865e-06,2.03152632505971e-05
483,3.00165140352899e-06,1.5858044958898e-06,2.24576842471594e-05
484,3.17091248867403e-06,1.5775660252525e-06,1.93274719336652e-05
485,3.13070538089477e-06,1.57199610761924e-06,1.90993524750224e-05
486,3.03456152080974e-06,1.60487667216436e-06,1.94152063794761e-05
487,3.00108523745214e-06,1.58260808527062e-06,2.13618103783958e-05
488,3.11926547570388e-06,1.57704960584257e-06,2.01244863918896e-05
489,3.09098124896301e-06,1.57610063393963e-06,1.92923177257978e-05
490,2.97352926802179e-06,1.57801883462177e-06,2.06712907520121e-05
491,2.94260730255707e-06,1.57897608182931e-06,2.19910701167636e-05
492,3.07514233030353e-06,1.58248763075263e-06,1.96150943261645e-05
493,3.06142331832837e-06,1.57218160780044e-06,2.18116537026344e-05
494,2.96101423354344e-06,1.58944221946945e-06,1.99759068346475e-05
495,2.94118604333658e-06,1.57999303125562e-06,1.9732642563988e-05
496,3.52676913536827e-06,1.58070656886318e-06,1.88424466815814e-05
497,3.45018975857413e-06,1.57237875369539e-06,2.00769080889727e-05
498,3.36739166043006e-06,1.5948341618568e-06,2.09529168029307e-05
499,3.30748533935632e-06,1.57805242945012e-06,2.07949504021023e-05
500,3.39440639528059e-06,1.57806548480464e-06,2.04076602623093e-05
501,3.36151258936428e-06,1.5570304759505e-06,1.99585877392763e-05
502,3.30408281616189e-06,1.60068624819516e-06,1.9697862844231e-05
503,3.27519246954283e-06,1.58943288215344e-06,1.91901137835124e-05
504,3.38418762776517e-06,1.56745079840329e-06,2.31034466703507e-05
505,3.35314412407753e-06,1.57421076212944e-06,1.86294706141563e-05
506,3.28506218292496e-06,1.58464616577969e-06,1.98334919099905e-05
507,3.24625822832042e-06,1.57732055275055e-06,1.90418534658062e-05
508,3.28609559469185e-06,1.58417498305985e-06,1.94580464539271e-05
509,3.27591371391834e-06,1.56625048883437e-06,1.80590791534095e-05
510,3.23714616098737e-06,1.60978368687791e-06,1.82114281249486e-05
511,3.21584309536105e-06,1.58035851237342e-06,1.97062774960511e-05
512,4.00767715505278e-06,1.60136097221093e-06,2.14139185610205e-05
513,3.89425702845552e-06,1.57706379612976e-06,1.80178634317192e-05
514,3.63960034016938e-06,1.61538048006658e-06,1.92980646908078e-05
515,3.56626570399538e-06,1.56807258518387e-06,1.7106811729854e-05
516,3.87506338668907e-06,1.59340372063927e-06,2.02416067752542e-05
517,3.82876565292325e-06,1.5931905200568e-06,1.73882153587872e-05
518,3.57577261694374e-06,1.61341174544695e-06,1.84251272605814e-05
519,3.55383866800292e-06,1.58157835975635e-06,1.87575318644296e-05
520,3.85525897967819e-06,1.59910410617711e-06,1.99692350993256e-05
521,3.7973526726817e-06,1.5602486175183e-06,1.7062522760854e-05
522,3.52050440402142e-06,1.59532019814544e-06,1.70967104114424e-05
523,3.4723954527982e-06,1.5914074141379e-06,1.69230410979162e-05
524,3.82229595503831e-06,1.59942934780484e-06,2.05890461213759e-05
525,3.80915241559293e-06,1.56237756238958e-06,1.81690593593597e-05
526,3.51568756637989e-06,1.59558458790368e-06,1.94766538311015e-05
527,3.50256543548379e-06,1.58393862427301e-06,1.89119788106961e-05
528,4.21964676794176e-06,1.60406780705914e-06,2.20742378029097e-05
529,4.1221053342813e-06,1.56582660695897e-06,1.81270013934424e-05
530,3.88743084801146e-06,1.61318820401136e-06,1.91356591814214e-05
531,3.82625092692061e-06,1.59418846504906e-06,1.8060377395675e-05
532,4.03235097124552e-06,1.5815854038958e-06,2.15821531764299e-05
533,4.00501156643294e-06,1.58410599567702e-06,1.94637064496159e-05
534,3.80288441876159e-06,1.61778625963318e-06,2.00922247699591e-05
535,3.79950118051661e-06,1.58469078573057e-06,1.8075876251012e-05
536,4.02051692125005e-06,1.58774472917115e-06,2.00104835210173e-05
537,3.9721496308586e-06,1.56042021427883e-06,1.88396316440837e-05
538,3.74784886051406e-06,1.59220159770794e-06,2.01487086440044e-05
539,3.70123456981762e-06,1.59730168622735e-06,1.86830126742621e-05
540,3.92444620836776e-06,1.58884959500833e-06,2.13309946334486e-05
541,3.91913023010974e-06,1.5645328168929e-06,1.89264267842682e-05
542,3.71173209113594e-06,1.60867166079564e-06,1.85181440307478e-05
543,3.70347046147179e-06,1.60115949259537e-06,1.81458470238231e-05
544,3.79306950882885e-06,1.59581395546011e-06,2.09091263784214e-05
545,3.67640323010101e-06,1.57833031460401e-06,1.98009096640532e-05
546,3.47748109762142e-06,1.59273696082014e-06,2.07256562880864e-05
547,3.39306078261461e-06,1.58613681449686e-06,1.96663455172545e-05
548,3.67327949381751e-06,1.59558429677067e-06,2.08268471518331e-05
549,3.61733707526296e-06,1.5941697984585e-06,1.97204546394762e-05
550,3.42189499426354e-06,1.61274729615104e-06,1.97303169254959e-05
551,3.38012427804593e-06,1.59520704762216e-06,1.85058363747761e-05
552,3.64204134318838e-06,1.57584308871379e-06,1.87003054230462e-05
553,3.58958463860056e-06,1.57133062479179e-06,1.8533087272958e-05
554,3.36651790035622e-06,1.5955322254023e-06,1.83889300665666e-05
555,3.31920347257659e-06,1.5833449281859e-06,1.63977186124526e-05
556,3.60022786471661e-06,1.59792861616796e-06,2.06611754282012e-05
557,3.57995525143635e-06,1.58482417039928e-06,1.73539577886518e-05
558,3.35743848796598e-06,1.60106097514291e-06,1.78782378003593e-05
559,3.33086252321209e-06,1.55967752726579e-06,1.83429860179958e-05
560,4.01592206773526e-06,1.58514526810942e-06,2.17589103807841e-05
561,3.926031649544e-06,1.57740672577937e-06,2.05948517865038e-05
562,3.73693551148823e-06,1.60258667037927e-06,1.90617580319499e-05
563,3.66991197347466e-06,1.59213074759812e-06,1.82693836982723e-05
564,3.85885527134345e-06,1.61146836326149e-06,2.1003454496045e-05
565,3.82892167851094e-06,1.5841601989256e-06,1.88874934454872e-05
566,3.6749794478869e-06,1.61080695476786e-06,1.92260855087221e-05
567,3.65185474665044e-06,1.59556813212476e-06,1.76448785177107e-05
568,3.84454678680325e-06,1.57320998609994e-06,2.08948436927024e-05
569,3.81434154749873e-06,1.56640540477135e-06,1.88192558506551e-05
570,3.62130221384981e-06,1.5804081051873e-06,2.00811362220905e-05
571,3.58176691504101e-06,1.57966914061303e-06,1.75968389392246e-05
572,3.75603628576648e-06,1.59255132259865e-06,2.06953864208478e-05
573,3.75327028398099e-06,1.58464235818058e-06,1.7575109152724e-05
574,3.59520814857276e-06,1.60358981664558e-06,1.86067467611468e-05
575,3.57586313260949e-06,1.59299368415169e-06,1.72920668540899e-05
576,3.77542569006843e-06,1.5850446492373e-06,2.08232932102992e-05
577,3.7286646501807e-06,1.57559775044581e-06,1.78905420823569e-05
578,3.45453087261376e-06,1.59905302820248e-06,1.89068874667891e-05
579,3.43218513697345e-06,1.60966614568896e-06,1.83535548972483e-05
580,3.66552836533074e-06,1.59083403877378e-06,2.05010988029016e-05
581,3.66163514764346e-06,1.58210697459108e-06,1.87748012186984e-05
582,3.39894052705311e-06,1.61367376240497e-06,2.00872175168349e-05
583,3.40793039066384e-06,1.60854502160035e-06,1.90847533548974e-05
584,3.60944887279057e-06,1.57457148998364e-06,1.8162882190165e-05
585,3.62022505504043e-06,1.57755019640273e-06,1.83033449830152e-05
586,3.30821424551876e-06,1.59005749097935e-06,1.79631679451735e-05
587,3.3175228843374e-06,1.57829736709171e-06,1.85897884766545e-05
588,3.57523284681601e-06,1.5907995568565e-06,2.06964639018962e-05
589,3.61202153445347e-06,1.58988193434245e-06,1.84716990785615e-05
590,3.29889902486447e-06,1.59089772447076e-06,1.87757098851571e-05
591,3.32795928431838e-06,1.60278597351448e-06,1.93202881927498e-05
592,3.982990358929e-06,1.57228010836813e-06,1.99113364314055e-05
593,3.9449160572444e-06,1.55749123660677e-06,1.96647182254347e-05
594,3.68414120601181e-06,1.58539806435088e-06,2.01678306366179e-05
595,3.66998302823229e-06,1.58609174394986e-06,2.08421308393981e-05
596,3.80598648717552e-06,1.58292987928348e-06,2.30607518498917e-05
597,3.81432438804994e-06,1.57323406262303e-06,2.07533591995212e-05
598,3.59527607880838e-06,1.60666629097423e-06,2.1226064735875e-05
599,3.61793028405083e-06,1.6007853216135e-06,2.02551638708661e-05
600,3.7762424144464e-06,1.57262833227292e-06,2.02961800601658e-05
601,3.79294195775104e-06,1.56907271167025e-06,1.85911472444588e-05
602,3.52156409253055e-06,1.59052585253237e-06,1.9162167880543e-05
603,3.53315373330904e-06,1.59410873652434e-06,1.92944987261311e-05
604,3.67147973248575e-06,1.58481561402465e-06,2.07255727658086e-05
605,3.71257529324721e-06,1.58236126725356e-06,1.93369267580263e-05
606,3.47256472627891e-06,1.5901841221278e-06,1.98662789706414e-05
607,3.50597236316619e-06,1.60671024167048e-06,1.99254160375243e-05
608,3.63936700836048e-06,1.5857348722243e-06,2.3116869849866e-05
609,3.57889579261484e-06,1.58622823274756e-06,2.10947613364316e-05
610,3.34853546314908e-06,1.59385571188082e-06,2.25649911408105e-05
611,3.30897443863036e-06,1.59522573748064e-06,1.93039262571349e-05
612,3.54041277796403e-06,1.57810933441573e-06,2.02296220467258e-05
613,3.52358738677268e-06,1.57596567141826e-06,2.069346781906e-05
614,3.30456283490565e-06,1.60360616138404e-06,2.04622067444258e-05
615,3.29560206922017e-06,1.57784347522429e-06,1.87790188653703e-05
616,3.47563313104975e-06,1.57674084812558e-06,2.26872857635086e-05
617,3.48159335393865e-06,1.57746469630921e-06,1.83026030260453e-05
618,3.21405761409553e-06,1.57947133084156e-06,2.02494812989188e-05
619,3.21724940041326e-06,1.57620505536832e-06,1.77870554937854e-05
620,3.43885407682617e-06,1.57487216379354e-06,2.16430523370529e-05
621,3.46285708691189e-06,1.58061012733346e-06,2.01388073731467e-05
622,3.20887773131439e-06,1.59903346928565e-06,2.01730126326203e-05
623,3.22348341564053e-06,1.57923192421961e-06,1.80562686697337e-05
624,3.87536548994229e-06,1.57094911460179e-06,2.18480133139362e-05
625,3.83328298844599e-06,1.56764041536163e-06,2.12316794958439e-05
626,3.60487483555622e-06,1.5851037885969e-06,2.04977148859922e-05
627,3.57892375624366e-06,1.57889866924278e-06,1.97320547670849e-05
628,3.71968922189942e-06,1.58920751832962e-06,2.05110055796423e-05
629,3.72193853775865e-06,1.58251727217869e-06,2.18865226514347e-05
630,3.53744403575561e-06,1.59698386710671e-06,2.01078175225906e-05
631,3.54365971846557e-06,1.59523140721748e-06,2.08706908689885e-05
632,3.69254509219049e-06,1.56492912953459e-06,2.22830220887962e-05
633,3.71826900363392e-06,1.56733460400648e-06,2.01593907214525e-05
634,3.46802366689407e-06,1.58035673872458e-06,1.90866666734454e-05
635,3.48157049679348e-06,1.57007154497851e-06,2.029101667677e-05
636,3.59508381767207e-06,1.58822799920359e-06,2.189335919173e-05
637,3.63485482330192e-06,1.5773869554385e-06,1.83665709007944e-05
638,3.43313021155349e-06,1.59989744040202e-06,1.86052846089827e-05
639,3.4572215606753e-06,1.60012861084856e-06,1.80805197772496e-05
640,3.62643339237796e-06,1.59493204624118e-06,1.83690138678527e-05
641,3.4996532430664e-06,1.58585904044997e-06,1.62106869798594e-05
642,3.33891802495208e-06,1.60460776865966e-06,1.73701254069092e-05
643,3.23943357453922e-06,1.58464930240025e-06,1.80007867715882e-05
644,3.50305875522388e-06,1.58998391686793e-06,1.87954338116324e-05
645,3.42717408859802e-06,1.57695319308517e-06,1.7654368919277e-05
646,3.26832624865962e-06,1.60668700018183e-06,1.8203672687619e-05
647,3.20523659316178e-06,1.59557248434193e-06,1.75258655847197e-05
648,3.52240466349329e-06,1.60262889883217e-06,1.84125647582677e-05
649,3.43385687632747e-06,1.57537141404299e-06,1.79889656821479e-05
650,3.26852644270109e-06,1.61218196626525e-06,1.81601108667659e-05
651,3.18116876364743e-06,1.58636147467055e-06,1.71309725848152e-05
652,3.46005121084488e-06,1.59741989187312e-06,1.99986335247954e-05
653,3.40185504937543e-06,1.58559689242589e-06,1.76040810618251e-05
654,3.22794578791479e-06,1.62040580272368e-06,1.95597653096061e-05
655,3.16279977311265e-06,1.59999604238784e-06,1.78488763263338e-05
656,3.86711228256642e-06,1.59557435895801e-06,2.0941987220133e-05
657,3.74407292067369e-06,1.58359370237831e-06,1.85959619043691e-05
658,3.6175430561299e-06,1.61264631912094e-06,1.94853295830003e-05
659,3.51791378521715e-06,1.60104304129095e-06,1.81574332745013e-05
660,3.70246418442078e-06,1.59504691012822e-06,2.02493000283934e-05
661,3.63687120448796e-06,1.59383064813382e-06,1.90820497396528e-05
662,3.5293046155077e-06,1.62844344321554e-06,2.01422710712772e-05
663,3.47329090067555e-06,1.60051911080853e-06,1.83132192087769e-05
664,3.72556953987196e-06,1.5882381986486e-06,2.00729134294917e-05
665,3.6321740222487e-06,1.57853743660313e-06,1.99600631816592e-05
666,3.53529764306486e-06,1.62101715700933e-06,2.0596793908903e-05
667,3.43503530120459e-06,1.58961136602004e-06,1.81556458914001e-05
668,3.61865405581779e-06,1.59860755427516e-06,2.07743256726524e-05
669,3.55734711911487e-06,1.59644488769486e-06,1.85979078057251e-05
670,3.46994146533633e-06,1.62498371312425e-06,2.00197809430745e-05
671,3.39634992393016e-06,1.59761126416018e-06,1.96517613843389e-05
672,3.49192401463236e-06,1.59832014430284e-06,2.32104593424872e-05
673,3.3611406639415e-06,1.56641995961071e-06,1.94257150291431e-05
674,3.24070314844365e-06,1.59533358862764e-06,1.99333174017398e-05
675,3.13443836459856e-06,1.58857045335111e-06,2.11954173817423e-05
676,3.37988750891106e-06,1.60811662573296e-06,2.01580589696107e-05
677,3.30040646206148e-06,1.58251745853747e-06,1.79094761509741e-05
678,3.17735033743996e-06,1.61185455670167e-06,1.91898378142746e-05
679,3.10486764221853e-06,1.60123505635374e-06,1.9089490625866e-05
680,3.36748268154955e-06,1.58316758580557e-06,1.94519875921527e-05
681,3.28465681732025e-06,1.56368962278837e-06,1.84685868254379e-05
682,3.15657418668153e-06,1.60794428618728e-06,1.73919793959185e-05
683,3.07500770757573e-06,1.58338975943673e-06,1.79022593550157e-05
684,3.30297335454482e-06,1.603177349539e-06,2.04986685454109e-05
685,3.24474800690847e-06,1.58899723868112e-06,1.75684859988196e-05
686,3.11697690760144e-06,1.6035407810554e-06,1.90973412457547e-05
687,3.04948335706308e-06,1.58855814997236e-06,1.74132844113869e-05
688,3.75443165258436e-06,1.5812853097405e-06,2.08603900170396e-05
689,3.6379248167317e-06,1.59139951146872e-06,1.78698280897568e-05
690,3.53821427662175e-06,1.59684416626564e-06,1.99934450739815e-05
691,3.43868452576441e-06,1.59119428099009e-06,1.96896461757741e-05
692,3.61524777408594e-06,1.59449173497852e-06,1.86912308806799e-05
693,3.55437525184905e-06,1.58554087145269e-06,2.00436683502614e-05
694,3.47053905841512e-06,1.59742570495236e-06,1.88346353247938e-05
695,3.40845855522882e-06,1.59934337013297e-06,1.81362469875061e-05
696,3.60747321553352e-06,1.57939160258653e-06,2.01989557747176e-05
697,3.53226519701817e-06,1.57122657902405e-06,1.80934510765769e-05
698,3.4492295923025e-06,1.58460144280212e-06,1.84702756996772e-05
699,3.36277823240195e-06,1.58223530969342e-06,1.97649737049943e-05
700,3.5114211491852e-06,1.58418395589586e-06,1.79561447547434e-05
701,3.46048227832359e-06,1.59086792057971e-06,1.96237817473559e-05
702,3.39792289308517e-06,1.61191274528287e-06,2.06288004711475e-05
703,3.32702721451276e-06,1.60076574906959e-06,1.90069828013778e-05
704,3.48327012410644e-06,1.59941272979438e-06,1.94984290761609e-05
705,3.40702173051554e-06,1.58320786489758e-06,1.92525381389931e-05
706,3.21706013728751e-06,1.59506460681595e-06,1.86199405928211e-05
707,3.15970613660163e-06,1.61183632777368e-06,1.98959991759804e-05
708,3.3652442828889e-06,1.58555589441265e-06,2.06809984872356e-05
709,3.32238543300433e-06,1.57618752121789e-06,1.86104575215483e-05
710,3.14329018848947e-06,1.59811890266945e-06,1.93153602921191e-05
711,3.10804077563695e-06,1.5975831481349e-06,1.85466470429342e-05
712,3.34924755067488e-06,1.60872417375816e-06,1.93211309467847e-05
713,3.32094862071896e-06,1.59126356643781e-06,2.14097518584451e-05
714,3.10882307309292e-06,1.61970816359546e-06,1.99241314205487e-05
715,3.07530692370409e-06,1.60244661846361e-06,1.85178704569466e-05
716,3.27906542151579e-06,1.59148107260415e-06,2.06800953374827e-05
717,3.2662789193758e-06,1.57817889713337e-06,1.99858857697999e-05
718,3.05963590500045e-06,1.61655640172827e-06,1.9365499279038e-05
719,3.03628706491383e-06,1.61018447421798e-06,1.77912491422081e-05
720,3.72054578019621e-06,1.59163621084761e-06,2.16764689748594e-05
721,3.63692232675174e-06,1.57197666286691e-06,1.9059490708707e-05
722,3.47913080145829e-06,1.61983366548455e-06,1.99093485880686e-05
723,3.41572342430661e-06,1.58934010973668e-06,1.94137170837482e-05
724,3.54826832331978e-06,1.59436126749302e-06,2.02116083776007e-05
725,3.50649502966147e-06,1.58346549626174e-06,2.05733170231621e-05
726,3.37759274200809e-06,1.61236453976427e-06,2.13716360534583e-05
727,3.34364267700505e-06,1.60854978418991e-06,2.10505296446001e-05
728,3.54972339897203e-06,1.59294431872208e-06,2.12471232544281e-05
729,3.50954884661547e-06,1.57690148333255e-06,2.0733056519108e-05
730,3.35842127581912e-06,1.61303615660951e-06,2.1565890454018e-05
731,3.31115742801599e-06,1.59959842754923e-06,1.94935708586871e-05
732,3.42726698969387e-06,1.60724158828971e-06,2.23379998882734e-05
733,3.40592236417613e-06,1.57373028859286e-06,2.0557858855812e-05
734,3.27851780100306e-06,1.60849820059681e-06,2.05968259740682e-05
735,3.24562088623158e-06,1.61396732111034e-06,1.82555151045133e-05
736,3.41186602435311e-06,1.59754987713398e-06,2.10060949516241e-05
737,3.31525985243753e-06,1.59844188551655e-06,2.38541080302477e-05
738,3.16667029652498e-06,1.59014957421524e-06,2.15120008859828e-05
739,3.08983756264354e-06,1.59445692941166e-06,2.23829871595419e-05
740,3.30153269484989e-06,1.57840681162451e-06,2.29477876333362e-05
741,3.24537290761872e-06,1.59520614403106e-06,1.97457865416595e-05
742,3.1017364906289e-06,1.60131311848884e-06,1.97843301684413e-05
743,3.05159040181298e-06,1.58899659572898e-06,2.19369939722788e-05
744,3.25870017405781e-06,1.58843420065717e-06,1.99691519688503e-05
745,3.21999738115458e-06,1.60469939011766e-06,1.99012672403346e-05
746,3.04886396064229e-06,1.60013523643274e-06,1.90601005013479e-05
747,3.00795336882578e-06,1.59803019967318e-06,2.1684010893401e-05
748,3.19038726901124e-06,1.57524414176912e-06,2.07540427822247e-05
749,3.16587349733482e-06,1.58919617819388e-06,2.3254325010299e-05
750,3.00689024969926e-06,1.61407915160284e-06,1.95489245539583e-05
751,2.97334649826127e-06,1.59616970227151e-06,2.00047121643741e-05
752,3.68824254893539e-06,1.59214860232031e-06,2.04659794493961e-05
753,3.59213610383157e-06,1.58757764427429e-06,2.07170223300003e-05
754,3.46234625183961e-06,1.58636644783677e-06,2.08666492314272e-05
755,3.38484731830117e-06,1.5894785670065e-06,2.11703153046845e-05
756,3.53183156305044e-06,1.58855661857478e-06,2.18460120769646e-05
757,3.48308840292169e-06,1.59465253828423e-06,1.96079595538296e-05
758,3.37930002980497e-06,1.60692450266519e-06,1.98003371506274e-05
759,3.33325928436066e-06,1.60642740844257e-06,2.03337012130412e-05
760,3.50995711901493e-06,1.57464685914904e-06,2.36894705040023e-05
761,3.47106774053726e-06,1.59239757496465e-06,2.01759514846698e-05
762,3.33850309926809e-06,1.58133041919265e-06,2.00901729977962e-05
763,3.29147578162891e-06,1.579257888141e-06,1.92878264862547e-05
764,3.39701322949993e-06,1.59689554026013e-06,2.08020451650088e-05
765,3.37398475668926e-06,1.5960536914847e-06,2.2845055077659e-05
766,3.27542385165302e-06,1.61503840766508e-06,1.93866433876615e-05
767,3.23778383366465e-06,1.60784760083793e-06,2.04236727810609e-05
768,3.89910336737036e-06,1.56368564137231e-06,2.07554393190359e-05
769,3.78503330366208e-06,1.54593383552524e-06,1.78003294608386e-05
770,3.53933891258387e-06,1.58898288614585e-06,1.86914900059933e-05
771,3.45277673361618e-06,1.56982290994571e-06,1.84792526782907e-05
772,3.76366666147703e-06,1.58756699803871e-06,2.18321345730094e-05
773,3.72150948144575e-06,1.56888107318982e-06,1.88003204858181e-05
774,3.47244023986213e-06,1.61656606122123e-06,1.86431045917182e-05
775,3.43833327620197e-06,1.59526246004211e-06,1.79713815291421e-05
776,3.77355139194301e-06,1.56888701133239e-06,1.87371972274779e-05
777,3.73249349813147e-06,1.56307393693306e-06,1.82477378944624e-05
778,3.44422610915095e-06,1.60201768555132e-06,1.90153580079936e-05
779,3.40047552135818e-06,1.58404561207823e-06,1.72341312580125e-05
780,3.73908142755648e-06,1.58479552014047e-06,2.01580015688157e-05
781,3.75462592976371e-06,1.569593833754e-06,1.83691092638612e-05
782,3.43879110750839e-06,1.61672379276831e-06,1.86989098551856e-05
783,3.43643178807842e-06,1.6017065555696e-06,1.75696761965333e-05
784,4.14964353844855e-06,1.5566117442395e-06,2.05402544902852e-05
785,4.01858454185452e-06,1.54615791785757e-06,1.87088164504392e-05
786,3.80174855142159e-06,1.58418638470431e-06,1.8699308577334e-05
787,3.70333702692841e-06,1.57816349321014e-06,1.85630391208136e-05
788,3.92504715917043e-06,1.5800811752181e-06,2.13577193666738e-05
789,3.87009215721509e-06,1.57132483874227e-06,1.90031741187968e-05
790,3.68243150227345e-06,1.5986752916324e-06,2.01749558661677e-05
791,3.64312651572057e-06,1.58380877499929e-06,1.94208580885033e-05
792,3.96246663789774e-06,1.56437055477231e-06,2.05085188358205e-05
793,3.90210555875164e-06,1.54693371250306e-06,1.87678009046409e-05
794,3.6777865293643e-06,1.58876466592337e-06,1.88382063116245e-05
795,3.61384628203608e-06,1.58948578373243e-06,1.73502838149828e-05
