"code","lambdaZM_hat_T","lambdaZM_lo_T","lambdaZM_hi_T"
174,0.000106291848757853,5.49868761265369e-05,0.000639011299994508
175,0.000103692896429342,5.50787013997059e-05,0.000613857682094404
176,0.000128717035640126,5.4135554835429e-05,0.000595690386114406
177,0.000124730864300952,5.42434473299682e-05,0.000628529501599643
178,0.000122042489557598,5.43140841688356e-05,0.000630443415099685
179,0.000118556700786963,5.43651520933974e-05,0.000693237225965914
180,0.000124370949201084,5.49887800485434e-05,0.000577323563953069
181,0.00012268115824986,5.49972150243126e-05,0.000622791389677007
182,0.000119878044256707,5.54749402821474e-05,0.000624347397123448
183,0.000117911814696623,5.480868291494e-05,0.000621760549150936
184,0.000123586144842465,5.38225777447161e-05,0.000656967603023734
185,0.000120465021586468,5.44275490067162e-05,0.000646168591555638
186,0.000119451001936981,5.42731343965453e-05,0.000651393069563719
187,0.000115883519423497,5.43565280817172e-05,0.000630363691140476
188,0.000120618262771314,5.49405492593692e-05,0.000633296917143995
189,0.000118679481254084,5.46672554053478e-05,0.000607824905546268
190,0.000117871223987692,5.51661353169018e-05,0.000629157756875181
191,0.000115069358626845,5.49229667266084e-05,0.000602046864108929
192,0.000118422212399884,5.48654720405001e-05,0.000646320396258442
193,0.000115441637710794,5.51516171224397e-05,0.000635137367904036
194,0.000110210545077557,5.48968364978945e-05,0.000634677547361263
195,0.000107963082119525,5.49134054227329e-05,0.000651616895847732
196,0.000114400436306022,5.50174274841107e-05,0.00063286555109613
197,0.000112546656900064,5.50228093960953e-05,0.000616737336635709
198,0.000107858143616833,5.59936981151085e-05,0.000631001116508944
199,0.000106295813545069,5.52384242221637e-05,0.000656955282219473
200,0.000113354060061167,5.43197596041646e-05,0.000641646437747735
201,0.000111680197526243,5.42004636440782e-05,0.000619273794127283
202,0.000106492029049914,5.46762929266368e-05,0.00061384644289552
203,0.000104755654424466,5.46744366437522e-05,0.000657476773112505
204,0.000110706993580612,5.43140713028994e-05,0.000650790463663301
205,0.000109573977417742,5.48325850273523e-05,0.000594445385625095
206,0.000104733735880217,5.52244260831161e-05,0.000598785985878886
207,0.000103324851871761,5.48790160880493e-05,0.000597050699297531
208,0.000128199566850215,5.48221203859011e-05,0.000642059101304234
209,0.000124757691964835,5.39811112337925e-05,0.000648488880872435
210,0.000120675448620104,5.48350338369452e-05,0.000747160474114755
211,0.000118100290719787,5.49624874857973e-05,0.000722990961249902
212,0.000122218800481562,5.44558428483938e-05,0.000699913179809784
213,0.000120425556710442,5.43570157800411e-05,0.000658423626489208
214,0.000117128321958267,5.53446707629503e-05,0.000689851967979412
215,0.000115626255715854,5.50865143901166e-05,0.000635587941838628
216,0.000121788067069519,5.46054332328572e-05,0.000787491830423641
217,0.000119588198768008,5.4517228736403e-05,0.00064767687697774
218,0.000116477511923908,5.45433689630322e-05,0.000647605429366414
219,0.000114199649272454,5.47561871405185e-05,0.000643527990899535
220,0.000117535541013294,5.45617830827555e-05,0.000663602101715421
221,0.000116190377920424,5.46548134434787e-05,0.000626549723508438
222,0.000113708905223986,5.54782546011614e-05,0.000634924114446208
223,0.000112018544205336,5.49377066333741e-05,0.000644680965372938
224,0.000114544300263891,5.47401144135291e-05,0.000738736156966431
225,0.000111875524428035,5.48945682600267e-05,0.000712786606377157
226,0.000107156768280591,5.50343004662019e-05,0.000768073739862114
227,0.00010521132317858,5.48132709188303e-05,0.000667850570400797
228,0.000111755183218872,5.49275380852137e-05,0.000686538190780906
229,0.00011048474486299,5.49875340910022e-05,0.000712586840591979
230,0.000105791694007005,5.51840443128606e-05,0.000663592492809001
231,0.000104756107463892,5.49922064120303e-05,0.000648907147130974
232,0.000109339369148107,5.49908251716576e-05,0.000629914431917566
233,0.000108089893597486,5.46500967062364e-05,0.000644200332641933
234,0.000103486147816611,5.43118067422805e-05,0.000706364142474279
235,0.000102288082671684,5.45509570838288e-05,0.000624979841146292
236,0.00010758902454096,5.46400244597084e-05,0.000710558133227556
237,0.000106910588201117,5.47543378918222e-05,0.000656698920098234
238,0.000102589469333751,5.51220944488916e-05,0.000597776640231273
239,0.000101719765189717,5.52797918438986e-05,0.000708614357792213
240,0.000124714722028804,5.43947829840595e-05,0.000653125335431283
241,0.000122071272090716,5.43389452281108e-05,0.000695442739869663
242,0.000118124917976541,5.48409233936761e-05,0.000693005438100754
243,0.000116190292625525,5.47947902314415e-05,0.000748357766370523
244,0.000120450334579398,5.47054926211484e-05,0.000623060250029061
245,0.000119659767405936,5.44022361679488e-05,0.000645859564823263
246,0.000116039032004149,5.5480675325367e-05,0.000673103540467387
247,0.000115322092296588,5.46425202595471e-05,0.000702420124607372
248,0.000118573894069397,5.4718784965653e-05,0.000721375630801647
249,0.000117329442550599,5.45321315048066e-05,0.000659588599931509
250,0.00011420150747435,5.46416317646835e-05,0.000647248814859167
251,0.000112826664985685,5.47920376822959e-05,0.000716576965084442
252,0.000115603203924978,5.48989934155239e-05,0.000715394109465196
253,0.000115189606749164,5.44044379539239e-05,0.000654572669793086
254,0.000112709183384532,5.5672525284208e-05,0.000616509877887278
255,0.000111868716378847,5.57571563696419e-05,0.00060541497754494
256,0.000136902821704751,5.32037688755145e-05,0.000639265813552142
257,0.000130620849631274,5.33743824079674e-05,0.000593254459787315
258,0.000124455333958883,5.46195836968937e-05,0.000626715435423239
259,0.00011944641295528,5.45659526744901e-05,0.00061117627489765
