"code","lambdaZM_hat_T","lambdaZM_lo_T","lambdaZM_hi_T"
380,4.17577453299514e-05,1.8750319604343e-05,0.000169486710352314
381,4.20885157372747e-05,1.85150314001561e-05,0.000166989542959227
382,4.06135938224787e-05,1.8664814641179e-05,0.000177795362395152
383,4.0851754231565e-05,1.89613114084063e-05,0.000165697278595641
384,4.18540730718951e-05,1.79428959439688e-05,0.000188904849519942
385,3.97974423610305e-05,1.77549661340458e-05,0.000168585676457088
386,3.87891230457706e-05,1.81997295026115e-05,0.000166770756740354
387,3.70094962785146e-05,1.81575285213071e-05,0.000176690035483836
388,3.98943479284566e-05,1.83889776815424e-05,0.000187224346390633
389,3.85381905075623e-05,1.81210174870645e-05,0.000183693116812745
390,3.75964860939939e-05,1.84875537193236e-05,0.000163105322919885
391,3.630714089591e-05,1.84908278696842e-05,0.00020127724019998
392,4.04853405919714e-05,1.78279848329597e-05,0.000182333671910283
393,3.89066608496574e-05,1.79482646827625e-05,0.000156429414098459
394,3.80644180072939e-05,1.81641777635593e-05,0.000201576319035341
395,3.64454808823075e-05,1.85092352185161e-05,0.000170116382413889
396,3.92417952301979e-05,1.81556340189661e-05,0.000196543886463013
397,3.81851819475089e-05,1.80701701205502e-05,0.00017522405412796
398,3.72130844181548e-05,1.81395547508021e-05,0.000166134636777585
399,3.59829570901772e-05,1.84791866044711e-05,0.000161998526637635
400,4.59206786994237e-05,1.77630367230212e-05,0.000165799193847545
401,4.34176843685248e-05,1.84434972211064e-05,0.000165833247744633
402,4.30119152889734e-05,1.80575253343585e-05,0.000170591951201483
403,4.0846516679682e-05,1.80896848931758e-05,0.000162080853885433
404,4.30368840578078e-05,1.84025619337249e-05,0.000171958701008085
405,4.14253337216981e-05,1.86399626636655e-05,0.000167790302141103
406,4.11501475134487e-05,1.8479625094498e-05,0.000196711128774625
407,3.96389451600773e-05,1.90552226494779e-05,0.000185109241636338
408,4.39625585233417e-05,1.81997423184677e-05,0.000173138093859206
409,4.1930100589508e-05,1.8143299973506e-05,0.000164167663021578
410,4.21145319149692e-05,1.82312919744753e-05,0.000167588947835544
411,4.00129867839023e-05,1.85856965453032e-05,0.00015556392608897
412,4.19135773324961e-05,1.85205331379283e-05,0.000164650715673197
413,4.05014392204403e-05,1.87019848242685e-05,0.000175836014186501
414,4.06587406753663e-05,1.88625118847383e-05,0.000157445139423009
415,3.90580024733395e-05,1.91691887432457e-05,0.00016476738888029
416,3.93823256220916e-05,1.79258129910975e-05,0.000180675772347869
417,3.77639227799109e-05,1.8264211731533e-05,0.000171439820335536
