"code","lambdaZM_hat_T","lambdaZM_lo_T","lambdaZM_hi_T"
423,0.000103678599732495,5.34005073274645e-05,0.000565302903176789
424,0.000112106449477327,5.22708219690496e-05,0.000575980784539362
425,0.000108652709793963,5.36519041875702e-05,0.000482384065643172
426,0.000106822566581692,5.21431862222844e-05,0.000499018406345311
427,0.000103262308471574,5.33434487014269e-05,0.000417350430045261
428,0.000109676757086637,5.27302594439102e-05,0.000555401513776642
429,0.000107410176725421,5.31592125796826e-05,0.000572492510231464
430,0.00010542537537143,5.32696617751772e-05,0.000569382702271732
431,0.000102698704831674,5.39642775687961e-05,0.000490415856071672
432,0.000126583033458657,5.34943183239562e-05,0.000569779048660636
433,0.000121360856739519,5.54514037169385e-05,0.000475289267238735
434,0.000120498852932324,5.47020507741476e-05,0.000459590626491669
435,0.000115864682573357,5.28447763992779e-05,0.000540499414545367
436,0.000120954330584102,5.53799136342338e-05,0.000465017037927762
437,0.000117995284216512,5.43910633389812e-05,0.000493877080209145
438,0.000117295814023088,5.49490042416515e-05,0.000518682413123457
439,0.00011426680226056,5.50714586131475e-05,0.000543983256077316
440,0.000122150986491112,5.39978954729099e-05,0.000505014217392988
441,0.000118143710937643,5.3138589450614e-05,0.000433469282830069
442,0.000118714208727298,5.27423095362677e-05,0.000475315953608653
