"code","lambdaZM_hat_T","lambdaZM_lo_T","lambdaZM_hi_T"
398,3.16788229222759e-06,1.54418735190691e-06,1.41427399045862e-05
399,3.06316378688423e-06,1.57309959478967e-06,1.37906403601406e-05
400,3.90914397915393e-06,1.51213505601257e-06,1.41141842571643e-05
401,3.69606861756063e-06,1.57006142240087e-06,1.41170832035766e-05
402,3.66152623275317e-06,1.53720433666223e-06,1.45221829863714e-05
403,3.47718978181813e-06,1.53994202149799e-06,1.37976487292275e-05
404,3.66365177869718e-06,1.56657667573042e-06,1.46385319151941e-05
405,3.52646342539033e-06,1.58678616871655e-06,1.42836836900572e-05
406,3.50303732325962e-06,1.5731369226493e-06,1.67456611370065e-05
407,3.37439141147698e-06,1.62213649713716e-06,1.57580135556124e-05
408,3.7424527647907e-06,1.54931101023304e-06,1.47389314866637e-05
409,3.56943331211808e-06,1.54450617591383e-06,1.39752950010434e-05
410,3.58513361590089e-06,1.55199677515028e-06,1.42665427637131e-05
411,3.40623289560006e-06,1.58216659261541e-06,1.32428745015887e-05
412,3.56802671725725e-06,1.57661935009166e-06,1.40164163959829e-05
413,3.44781396442297e-06,1.59206600260756e-06,1.49686005443167e-05
414,3.46120475159885e-06,1.60573137972522e-06,1.34030187761626e-05
415,3.3249368156301e-06,1.63183822372087e-06,1.40263485742075e-05
416,3.35254585626608e-06,1.5259919040889e-06,1.53806003669001e-05
417,3.21477416156255e-06,1.55479917428161e-06,1.45943605459016e-05
418,3.14851590224114e-06,1.57292626003827e-06,1.41920471494723e-05
419,3.03006197048016e-06,1.58097432105997e-06,1.37652640953695e-05
420,3.24242628448394e-06,1.5573428334906e-06,1.66674750437979e-05
421,3.15816018152329e-06,1.5952331997871e-06,1.46549951279023e-05
422,3.08959598773886e-06,1.5904935041863e-06,1.50093638142922e-05
423,3.00806112546309e-06,1.549326385447e-06,1.64013180303839e-05
424,3.25258108670951e-06,1.51655045464335e-06,1.67111188949012e-05
425,3.15237660761932e-06,1.55662024477669e-06,1.39955666757455e-05
426,3.09927806399444e-06,1.51284731697507e-06,1.44781842433334e-05
427,2.99598313094854e-06,1.54767092486692e-06,1.21087245347989e-05
428,3.18208762666931e-06,1.52988026437529e-06,1.61140457811492e-05
429,3.11632658929127e-06,1.54232562200639e-06,1.66099124514537e-05
430,3.05874089841474e-06,1.54553012064124e-06,1.65196865759552e-05
431,2.97963111419941e-06,1.56568323585797e-06,1.42285956385032e-05
432,3.67259495279275e-06,1.55204815457213e-06,1.65311859033743e-05
433,3.52108223155935e-06,1.60882971320651e-06,1.37897229690553e-05
434,3.49607263315511e-06,1.58708849117731e-06,1.33342531703148e-05
435,3.36161993277578e-06,1.53320278225784e-06,1.56816863019409e-05
436,3.50928755524479e-06,1.60675554805387e-06,1.34916914201927e-05
437,3.42343577513051e-06,1.57806571100238e-06,1.43290172665085e-05
438,3.40314181762444e-06,1.59425343290409e-06,1.50487025037343e-05
439,3.3152601086224e-06,1.59780624163694e-06,1.57827641358099e-05
440,3.54400652447969e-06,1.56665860310584e-06,1.46521426703827e-05
441,3.42774212813842e-06,1.54172727641727e-06,1.25763860828343e-05
442,3.44429416710935e-06,1.53022987764623e-06,1.37904972294344e-05
443,3.31560017649101e-06,1.5427259365438e-06,1.28462384992035e-05
444,3.42559934005799e-06,1.57226208880948e-06,1.62644193438734e-05
445,3.34938073095981e-06,1.58064948765224e-06,1.2840055001588e-05
446,3.37239022604296e-06,1.59786731677582e-06,1.3810959753035e-05
447,3.27441159176267e-06,1.63513588783142e-06,1.33273524960374e-05
448,3.37741939939717e-06,1.53102578057902e-06,1.52958350367115e-05
449,3.28223250788942e-06,1.53722729339059e-06,1.31658073270393e-05
450,3.15721456951996e-06,1.52735298921352e-06,1.4903975425515e-05
451,3.07764458250756e-06,1.55774851237915e-06,1.66344851310924e-05
452,3.25549854945468e-06,1.53541943654748e-06,1.68817317152834e-05
453,3.19216916385858e-06,1.54813582305644e-06,1.53884638686978e-05
454,3.09277768834299e-06,1.53038109338748e-06,1.53914160214011e-05
455,3.03375536580107e-06,1.55502318117014e-06,1.6637052377705e-05
456,3.23968729550125e-06,1.51704659192418e-06,1.81009689820347e-05
457,3.18756466909497e-06,1.54230056907671e-06,1.40818038434346e-05
458,3.05750966378703e-06,1.51928868373934e-06,1.50328451257292e-05
459,2.99880836336873e-06,1.53826411872517e-06,1.34827325316475e-05
460,3.15823745755976e-06,1.51249508807928e-06,1.67734998096762e-05
461,3.1266953642702e-06,1.52873487184776e-06,1.43618617830768e-05
462,3.0095885770058e-06,1.53901629500516e-06,1.76853740800576e-05
463,2.96601380080495e-06,1.51181306728731e-06,1.53818876255693e-05
464,3.668056645167e-06,1.53392393465846e-06,1.3739287304484e-05
465,3.54959542489602e-06,1.55390155829395e-06,1.55717954067378e-05
466,3.46183689387904e-06,1.53695216539913e-06,1.3175441230954e-05
467,3.36494931419833e-06,1.55956515211336e-06,1.63567746287287e-05
468,3.46606754881222e-06,1.52361747786043e-06,1.46664506246335e-05
469,3.39418337950991e-06,1.56228553515604e-06,1.72504094336341e-05
470,3.33877721995682e-06,1.55249306849711e-06,1.57634921638559e-05
471,3.27431444244057e-06,1.59587025171941e-06,1.48835366940327e-05
472,3.49157059521127e-06,1.51011829615608e-06,1.48488515120562e-05
473,3.41716342106399e-06,1.56842980372584e-06,1.22796234603456e-05
474,3.35229595566588e-06,1.53307985810681e-06,1.31778253045711e-05
475,3.27192888993657e-06,1.59605402844963e-06,1.57039747591334e-05
476,3.34178397802217e-06,1.55314485714585e-06,1.47583377730046e-05
477,3.29612963834948e-06,1.57901786509631e-06,1.44702171477581e-05
478,3.25320778367742e-06,1.52444646534454e-06,1.48782870550438e-05
479,3.19630754712112e-06,1.53580326276671e-06,1.5218967396737e-05
480,3.24132924592055e-06,1.5496330469914e-06,1.81854841008037e-05
481,3.16938142551367e-06,1.58258835446987e-06,1.49978930762729e-05
482,3.05727000784288e-06,1.53271829741044e-06,1.54922429097312e-05
483,3.00165140352899e-06,1.55505600818775e-06,1.37698504982465e-05
484,3.17091248867403e-06,1.50313258334903e-06,1.93274719336652e-05
485,3.13070538089477e-06,1.55061802555612e-06,1.83929173609528e-05
486,3.03456152080974e-06,1.5534188650053e-06,1.54270396799824e-05
487,3.00108523745214e-06,1.5697908068713e-06,1.5826994181975e-05
488,3.11926547570388e-06,1.53384107666737e-06,1.66515144343978e-05
489,3.09098124896301e-06,1.5328963012563e-06,1.42441352427139e-05
490,2.97352926802179e-06,1.52990153086343e-06,1.86131014270999e-05
491,2.94260730255707e-06,1.55927852721042e-06,1.45940289765456e-05
492,3.07514233030353e-06,1.53504843572622e-06,1.75082197330934e-05
493,3.06142331832837e-06,1.54762333376929e-06,1.54734763295543e-05
494,2.96101423354344e-06,1.5173738408329e-06,1.92994265910623e-05
495,2.94118604333658e-06,1.51581581577238e-06,1.63681512208818e-05
496,3.52676913536827e-06,1.55546463170603e-06,1.70181049241784e-05
497,3.45018975857413e-06,1.54591900155447e-06,1.7186959130262e-05
498,3.36739166043006e-06,1.54448977194027e-06,1.30764039297709e-05
499,3.30748533935632e-06,1.55292823689778e-06,1.64215462104061e-05
500,3.39440639528059e-06,1.54501292606028e-06,1.73170915922929e-05
501,3.36151258936428e-06,1.54421129271956e-06,1.79806597079283e-05
502,3.30408281616189e-06,1.56847594439372e-06,1.51146677868221e-05
503,3.27519246954283e-06,1.60161446617429e-06,1.78166338090549e-05
504,3.38418762776517e-06,1.52520549177044e-06,1.43270137712511e-05
505,3.35314412407753e-06,1.53561473526428e-06,1.32470206551e-05
506,3.28506218292496e-06,1.5384133520277e-06,1.4256793204957e-05
507,3.24625822832042e-06,1.56963270235019e-06,1.27496066567131e-05
508,3.28609559469185e-06,1.56524613879577e-06,1.75033139937427e-05
509,3.27591371391834e-06,1.54817202509268e-06,1.66822652089893e-05
510,3.23714616098737e-06,1.51045511431612e-06,1.65479316109424e-05
511,3.21584309536105e-06,1.53189019076155e-06,1.48393638155409e-05
512,4.00767715505278e-06,1.61238553067689e-06,1.64953675306737e-05
513,3.89425702845552e-06,1.63925737551261e-06,1.89093052818764e-05
514,3.63960034016938e-06,1.62413948426184e-06,1.4982102366362e-05
515,3.56626570399538e-06,1.59701404800575e-06,1.7266896285794e-05
516,3.87506338668907e-06,1.60670404611025e-06,2.08915547656942e-05
517,3.82876565292325e-06,1.61404099444536e-06,2.26832956410218e-05
518,3.57577261694374e-06,1.60021000107099e-06,1.61501110900214e-05
519,3.55383866800292e-06,1.64507068415899e-06,1.84407425983449e-05
520,3.85525897967819e-06,1.60165321913131e-06,1.5258584201743e-05
521,3.7973526726817e-06,1.61187948405956e-06,1.62764460944638e-05
522,3.52050440402142e-06,1.60541037541477e-06,1.38417982146057e-05
523,3.4723954527982e-06,1.62047202551675e-06,1.47756289761612e-05
524,3.82229595503831e-06,1.59942934780484e-06,1.88166006927882e-05
525,3.80915241559293e-06,1.62230861257908e-06,2.05893726610099e-05
526,3.51568756637989e-06,1.61905968422937e-06,1.4331426511816e-05
527,3.50256543548379e-06,1.61599222458083e-06,1.60911438682647e-05
528,4.21964676794176e-06,1.64005923832789e-06,1.92907787507187e-05
529,4.1221053342813e-06,1.68544004560675e-06,1.77776518262684e-05
530,3.88743084801146e-06,1.61270742889703e-06,1.70495026711426e-05
531,3.82625092692061e-06,1.63693209699731e-06,1.7788072885235e-05
532,4.03235097124552e-06,1.61206598759063e-06,2.25573297662097e-05
533,4.00501156643294e-06,1.65176599261135e-06,1.89005283699453e-05
534,3.80288441876159e-06,1.66009799917376e-06,1.87653319390939e-05
535,3.79950118051661e-06,1.68188362817027e-06,2.20401177735278e-05
536,4.02051692125005e-06,1.60918322200926e-06,1.65477505435153e-05
537,3.9721496308586e-06,1.62715938782587e-06,1.89615219524286e-05
538,3.74784886051406e-06,1.59422410421699e-06,1.46378716706083e-05
539,3.70123456981762e-06,1.62247913257605e-06,1.6831220667055e-05
540,3.92444620836776e-06,1.64671261752032e-06,2.09864801555144e-05
541,3.91913023010974e-06,1.66611952294083e-06,2.2533692552445e-05
542,3.71173209113594e-06,1.62507100572996e-06,1.5965439399006e-05
543,3.70347046147179e-06,1.64501384406038e-06,1.84255712377638e-05
544,3.79306950882885e-06,1.61901197256026e-06,1.76327960613606e-05
545,3.67640323010101e-06,1.60912497038974e-06,1.4972075506436e-05
546,3.47748109762142e-06,1.60862133753377e-06,1.49405134597868e-05
547,3.39306078261461e-06,1.57840765262148e-06,1.6674740089448e-05
548,3.67327949381751e-06,1.6063196460061e-06,2.14933166584151e-05
549,3.61733707526296e-06,1.61177432053478e-06,1.77445056388362e-05
550,3.42189499426354e-06,1.62772492399529e-06,1.84055780926639e-05
551,3.38012427804593e-06,1.63328824799761e-06,1.58671383618867e-05
552,3.64204134318838e-06,1.56340081073328e-06,1.6472948764537e-05
553,3.58958463860056e-06,1.57184684507415e-06,1.65822084383721e-05
554,3.36651790035622e-06,1.58616396315957e-06,1.31014113618483e-05
555,3.31920347257659e-06,1.58511855544316e-06,1.44054158675871e-05
556,3.60022786471661e-06,1.6236182507712e-06,2.08840814507646e-05
557,3.57995525143635e-06,1.6038370394553e-06,1.93017587831351e-05
558,3.35743848796598e-06,1.63801204574722e-06,1.58964384942774e-05
559,3.33086252321209e-06,1.61907380812461e-06,1.78856397497992e-05
560,4.01592206773526e-06,1.64850045167544e-06,2.27735372180206e-05
561,3.926031649544e-06,1.68710489108754e-06,1.7567771481412e-05
562,3.73693551148823e-06,1.60561668622257e-06,1.7580306305242e-05
563,3.66991197347466e-06,1.6472316526908e-06,1.47117976576061e-05
564,3.85885527134345e-06,1.64155432065208e-06,1.76788851972567e-05
565,3.82892167851094e-06,1.6654028759848e-06,1.51880595241754e-05
566,3.6749794478869e-06,1.67951971435999e-06,1.58432600523358e-05
567,3.65185474665044e-06,1.65846934683015e-06,1.76857353005412e-05
568,3.84454678680325e-06,1.57320998609994e-06,1.75742101518127e-05
569,3.81434154749873e-06,1.59036932542722e-06,1.57016008470233e-05
570,3.62130221384981e-06,1.60982482818546e-06,1.46387123476388e-05
571,3.58176691504101e-06,1.61524910331415e-06,1.59622316855611e-05
572,3.75603628576648e-06,1.66401740000179e-06,2.12345587557225e-05
573,3.75327028398099e-06,1.65256056990608e-06,1.75447827928123e-05
574,3.59520814857276e-06,1.63561099639927e-06,1.77959283497368e-05
575,3.57586313260949e-06,1.6597699344575e-06,1.55273838202663e-05
576,3.77542569006843e-06,1.62133876217374e-06,1.508428267736e-05
577,3.7286646501807e-06,1.62837508316573e-06,1.53502096448296e-05
578,3.45453087261376e-06,1.59833330127402e-06,1.8821476022485e-05
579,3.43218513697345e-06,1.61245694409908e-06,1.78504091379097e-05
580,3.66552836533074e-06,1.61028602809387e-06,1.70782858797086e-05
581,3.66163514764346e-06,1.6128554886481e-06,1.78810911696382e-05
582,3.39894052705311e-06,1.61027957214995e-06,1.85749655427859e-05
583,3.40793039066384e-06,1.61623677956414e-06,1.60068731223014e-05
584,3.60944887279057e-06,1.62650766788686e-06,1.33245783046668e-05
585,3.62022505504043e-06,1.61780612646403e-06,1.69646677136225e-05
586,3.30821424551876e-06,1.63351825207868e-06,1.46718362910478e-05
587,3.3175228843374e-06,1.63968582468994e-06,1.58633444783996e-05
588,3.57523284681601e-06,1.62897437329738e-06,1.69320377923536e-05
589,3.61202153445347e-06,1.6213557163964e-06,1.66093518540414e-05
590,3.29889902486447e-06,1.62547020915941e-06,1.52741671377236e-05
591,3.32795928431838e-06,1.60303519746167e-06,1.77529381202881e-05
592,3.982990358929e-06,1.60771837544743e-06,1.58403207594931e-05
593,3.9449160572444e-06,1.62673360381894e-06,1.7515864912644e-05
594,3.68414120601181e-06,1.57247936772444e-06,1.77984554231758e-05
595,3.66998302823229e-06,1.6273784092077e-06,1.42067564098257e-05
596,3.80598648717552e-06,1.6153883718378e-06,1.76759071014366e-05
597,3.81432438804994e-06,1.62261326102664e-06,1.7150357534373e-05
598,3.59527607880838e-06,1.60455515094158e-06,1.61275130952225e-05
599,3.61793028405083e-06,1.61322657264502e-06,1.81693812809028e-05
600,3.7762424144464e-06,1.60402085554348e-06,1.39856321069163e-05
601,3.79294195775104e-06,1.61528991696299e-06,1.53850471801246e-05
602,3.52156409253055e-06,1.60301321781718e-06,1.56054756077029e-05
603,3.53315373330904e-06,1.60712873370311e-06,1.66557698412636e-05
604,3.67147973248575e-06,1.63248732587578e-06,1.71117219764439e-05
605,3.71257529324721e-06,1.62513600710097e-06,1.76254691307545e-05
606,3.47256472627891e-06,1.64735455748493e-06,1.76946002648698e-05
607,3.50597236316619e-06,1.60645266469726e-06,1.48098617775162e-05
608,3.63936700836048e-06,1.56403404054511e-06,1.51257960978498e-05
609,3.57889579261484e-06,1.61225758761296e-06,1.69323739574074e-05
610,3.34853546314908e-06,1.54371513136999e-06,1.63545864709676e-05
611,3.30897443863036e-06,1.60168946937313e-06,1.44775961921156e-05
612,3.54041277796403e-06,1.5543234932007e-06,1.7442152000506e-05
613,3.52358738677268e-06,1.57592183361446e-06,1.49501937421567e-05
614,3.30456283490565e-06,1.56647808259093e-06,1.51643802857938e-05
615,3.29560206922017e-06,1.57775391718674e-06,1.73690105032341e-05
616,3.47563313104975e-06,1.57624977481257e-06,1.63513862937293e-05
617,3.48159335393865e-06,1.6108367997007e-06,1.54980881272219e-05
618,3.21405761409553e-06,1.60495085454707e-06,1.44834958057914e-05
619,3.21724940041326e-06,1.60622061022385e-06,1.47829013117291e-05
620,3.43885407682617e-06,1.60448143895626e-06,1.88148209072996e-05
621,3.46285708691189e-06,1.60376559998281e-06,1.76652318037498e-05
622,3.20887773131439e-06,1.64697645247029e-06,1.63410732395981e-05
623,3.22348341564053e-06,1.59871971948986e-06,1.47137391111404e-05
624,3.87536548994229e-06,1.61193801811037e-06,1.7634895745433e-05
625,3.83328298844599e-06,1.64699620602869e-06,1.50273724952093e-05
626,3.60487483555622e-06,1.60686169301056e-06,1.44275230540304e-05
627,3.57892375624366e-06,1.6413283671569e-06,1.68696007542819e-05
628,3.71968922189942e-06,1.57897965652298e-06,1.50195857064862e-05
629,3.72193853775865e-06,1.59624893732678e-06,1.68795888420445e-05
630,3.53744403575561e-06,1.58868898027663e-06,1.75231118755668e-05
631,3.54365971846557e-06,1.611207858371e-06,1.62737505408254e-05
632,3.69254509219049e-06,1.56655748390377e-06,1.43213429879404e-05
633,3.71826900363392e-06,1.60989157633818e-06,1.69251731785097e-05
634,3.46802366689407e-06,1.58415372108573e-06,1.25469037728561e-05
635,3.48157049679348e-06,1.57871572023459e-06,1.39823099033956e-05
636,3.59508381767207e-06,1.60636396342212e-06,1.71353625102606e-05
637,3.63485482330192e-06,1.59917594500969e-06,1.40721607368147e-05
638,3.43313021155349e-06,1.63523976906499e-06,1.43014712920195e-05
639,3.4572215606753e-06,1.60891664339096e-06,1.5829368497701e-05
640,3.62643339237796e-06,1.5433896633283e-06,1.82579542467592e-05
641,3.4996532430664e-06,1.57341748589039e-06,1.59300561594865e-05
642,3.33891802495208e-06,1.56148376610745e-06,1.65691035282535e-05
643,3.23943357453922e-06,1.57415887281615e-06,1.78753568436115e-05
644,3.50305875522388e-06,1.56301680510552e-06,2.25078005654248e-05
645,3.42717408859802e-06,1.56815798527751e-06,1.76639619731e-05
646,3.26832624865962e-06,1.56939012593757e-06,1.81349051787443e-05
647,3.20523659316178e-06,1.57891991302063e-06,1.56954332215547e-05
648,3.52240466349329e-06,1.55708217293721e-06,1.75848071280342e-05
649,3.43385687632747e-06,1.5737986433729e-06,1.67677080642473e-05
650,3.26852644270109e-06,1.58936436684945e-06,1.34558439576872e-05
651,3.18116876364743e-06,1.58034086776672e-06,1.48768622030572e-05
652,3.46005121084488e-06,1.5794097252832e-06,2.16473413894228e-05
653,3.40185504937543e-06,1.59505281000558e-06,1.99987351542127e-05
654,3.22794578791479e-06,1.59594936221391e-06,1.63417432673118e-05
655,3.16279977311265e-06,1.56945986816165e-06,1.78564306207812e-05
656,3.86711228256642e-06,1.560135554099e-06,1.67831649087419e-05
657,3.74407292067369e-06,1.5985579487081e-06,1.47566683698159e-05
658,3.6175430561299e-06,1.58585677269469e-06,1.7951495095094e-05
659,3.51791378521715e-06,1.61409557162738e-06,1.59222114157543e-05
660,3.70246418442078e-06,1.59504691012822e-06,1.76867895082113e-05
661,3.63687120448796e-06,1.61582491722851e-06,1.50461255474611e-05
662,3.5293046155077e-06,1.60051898508587e-06,1.55419790070803e-05
663,3.47329090067555e-06,1.60044197649675e-06,1.91330625614799e-05
664,3.72556953987196e-06,1.5691721397454e-06,1.81874696816512e-05
665,3.6321740222487e-06,1.58828720430919e-06,1.62983587394887e-05
666,3.53529764306486e-06,1.5993346275831e-06,1.51249532393071e-05
667,3.43503530120459e-06,1.59055290508909e-06,1.68200196438633e-05
668,3.61865405581779e-06,1.61678620961631e-06,2.18500881575815e-05
669,3.55734711911487e-06,1.62676226551602e-06,1.76683009349531e-05
670,3.46994146533633e-06,1.63720902722471e-06,1.78648311780812e-05
671,3.39634992393016e-06,1.62403944197422e-06,1.53920230116847e-05
672,3.49192401463236e-06,1.53141925443654e-06,1.44480186944961e-05
673,3.3611406639415e-06,1.55888206351435e-06,1.64949861981995e-05
674,3.24070314844365e-06,1.56386781695263e-06,1.65700972145185e-05
675,3.13443836459856e-06,1.5900566776513e-06,1.42509751215467e-05
676,3.37988750891106e-06,1.60646923655329e-06,1.73449399901294e-05
677,3.30040646206148e-06,1.56336370585143e-06,1.41746419526142e-05
678,3.17735033743996e-06,1.56109610516925e-06,1.57360701510548e-05
679,3.10486764221853e-06,1.57617276088356e-06,1.4074228536679e-05
680,3.36748268154955e-06,1.54297344442836e-06,1.66858931304309e-05
681,3.28465681732025e-06,1.56247874763158e-06,2.17985474272029e-05
682,3.15657418668153e-06,1.61588758519747e-06,1.51175730741129e-05
683,3.07500770757573e-06,1.57441428062073e-06,1.6332124768834e-05
684,3.30297335454482e-06,1.62231284229306e-06,2.18058308541917e-05
685,3.24474800690847e-06,1.60870698939408e-06,1.7495499182504e-05
686,3.11697690760144e-06,1.60353765065759e-06,1.8258513221792e-05
687,3.04948335706308e-06,1.57733932093623e-06,1.5057299421443e-05
688,3.75443165258436e-06,1.57933967027106e-06,1.75131680636973e-05
689,3.6379248167317e-06,1.6230345464774e-06,1.36510261236064e-05
690,3.53821427662175e-06,1.62018198335958e-06,1.45498010936856e-05
691,3.43868452576441e-06,1.65637039157536e-06,1.28796105240323e-05
692,3.61524777408594e-06,1.64739098702081e-06,1.42507998914649e-05
693,3.55437525184905e-06,1.62181679073241e-06,1.29422199745676e-05
694,3.47053905841512e-06,1.61354248292093e-06,1.4292863551794e-05
695,3.40845855522882e-06,1.6240791041504e-06,1.50496277872288e-05
696,3.60747321553352e-06,1.57820088172889e-06,1.53810855347895e-05
697,3.53226519701817e-06,1.61367521202896e-06,1.67887457005677e-05
698,3.4492295923025e-06,1.63865029783698e-06,1.54909306183702e-05
699,3.36277823240195e-06,1.59694786336684e-06,1.348463212036e-05
700,3.5114211491852e-06,1.63433542377951e-06,1.70444719424384e-05
701,3.46048227832359e-06,1.64086253603919e-06,1.41604561496441e-05
702,3.39792289308517e-06,1.62673298384099e-06,1.45619411694619e-05
703,3.32702721451276e-06,1.60076574906959e-06,1.23718024507995e-05
704,3.48327012410644e-06,1.56240977011891e-06,1.68940006665157e-05
705,3.40702173051554e-06,1.58094911602876e-06,1.678586403038e-05
706,3.21706013728751e-06,1.55909825639826e-06,1.76616737743435e-05
707,3.15970613660163e-06,1.54221854960186e-06,1.52430883017012e-05
708,3.3652442828889e-06,1.58487284402448e-06,1.78896590891789e-05
709,3.32238543300433e-06,1.56245371294526e-06,1.46997047691193e-05
710,3.14329018848947e-06,1.58200962021873e-06,1.56080460849585e-05
711,3.10804077563695e-06,1.57819018304096e-06,1.82905615626288e-05
712,3.34924755067488e-06,1.57923383166573e-06,1.65213830845812e-05
713,3.32094862071896e-06,1.5861285793792e-06,1.65905222657157e-05
714,3.10882307309292e-06,1.5730138340461e-06,1.62410058193168e-05
715,3.07530692370409e-06,1.53143518945428e-06,1.58832905315666e-05
716,3.27906542151579e-06,1.58071572959434e-06,1.94307539736156e-05
717,3.2662789193758e-06,1.55814188409171e-06,1.77228223571821e-05
718,3.05963590500045e-06,1.57871617056487e-06,1.65208022588133e-05
719,3.03628706491383e-06,1.56450234885499e-06,1.51036755401318e-05
720,3.72054578019621e-06,1.55617289926859e-06,1.49591943396112e-05
721,3.63692232675174e-06,1.5762182091509e-06,1.41438606557668e-05
722,3.47913080145829e-06,1.53877711416217e-06,1.4948272643365e-05
723,3.41572342430661e-06,1.5636660634919e-06,1.63396617033685e-05
724,3.54826832331978e-06,1.59913567459049e-06,1.4727079564919e-05
725,3.50649502966147e-06,1.56220008669019e-06,1.4790106719875e-05
726,3.37759274200809e-06,1.59710350914782e-06,1.80450748112913e-05
727,3.34364267700505e-06,1.61461877186959e-06,1.66437834734175e-05
728,3.54972339897203e-06,1.57034518740559e-06,1.4931571562917e-05
729,3.50954884661547e-06,1.57667359245835e-06,1.7004611512171e-05
730,3.35842127581912e-06,1.58252271089525e-06,1.38862675567658e-05
731,3.31115742801599e-06,1.57508993230065e-06,1.43655576835422e-05
732,3.42726698969387e-06,1.60367652399519e-06,1.77307474003982e-05
733,3.40592236417613e-06,1.56182599019304e-06,1.42209376200105e-05
734,3.27851780100306e-06,1.60757517414461e-06,1.44276060501747e-05
735,3.24562088623158e-06,1.61080043992844e-06,1.69402660008328e-05
736,3.41186602435311e-06,1.52148130290715e-06,1.69965068945481e-05
737,3.31525985243753e-06,1.57440291544744e-06,1.47918339141439e-05
738,3.16667029652498e-06,1.53784663876364e-06,1.48654778800571e-05
739,3.08983756264354e-06,1.5553445287098e-06,1.64736855201544e-05
740,3.30153269484989e-06,1.53447007092268e-06,1.69028059411864e-05
741,3.24537290761872e-06,1.56681228053437e-06,1.64425373245208e-05
742,3.1017364906289e-06,1.58594704384635e-06,1.72900121846715e-05
743,3.05159040181298e-06,1.58387778371207e-06,1.59984683292402e-05
744,3.25870017405781e-06,1.53550288447576e-06,2.13549128739606e-05
745,3.21999738115458e-06,1.56517556985626e-06,1.79493305783167e-05
746,3.04886396064229e-06,1.57557289231339e-06,1.60311592443829e-05
747,3.00795336882578e-06,1.5539924928701e-06,1.44843623714491e-05
748,3.19038726901124e-06,1.58483878305987e-06,1.82459977244914e-05
749,3.16587349733482e-06,1.56830642952554e-06,2.15800919796869e-05
750,3.00689024969926e-06,1.5999657036765e-06,1.56435092974008e-05
751,2.97334649826127e-06,1.56848970657949e-06,1.74263617894398e-05
752,3.68824254893539e-06,1.51871206665563e-06,1.45930981961618e-05
753,3.59213610383157e-06,1.56835613145529e-06,1.70571454739375e-05
754,3.46234625183961e-06,1.5658164236537e-06,1.25929510230296e-05
755,3.38484731830117e-06,1.59206722875288e-06,1.52252139604004e-05
756,3.53183156305044e-06,1.57199525237052e-06,1.57248039804566e-05
757,3.48308840292169e-06,1.5990933640752e-06,1.41148722352818e-05
758,3.37930002980497e-06,1.62173874078556e-06,1.49418893084853e-05
759,3.33325928436066e-06,1.57378732157372e-06,1.68161618864184e-05
760,3.50995711901493e-06,1.53964220106014e-06,1.722782078428e-05
761,3.47106774053726e-06,1.56725103417601e-06,1.46407679891192e-05
762,3.33850309926809e-06,1.58057733007663e-06,1.32251581325208e-05
763,3.29147578162891e-06,1.5615044962858e-06,1.24211581336817e-05
764,3.39701322949993e-06,1.59713497563913e-06,1.47699587659612e-05
765,3.37398475668926e-06,1.59401968365126e-06,1.6721194447686e-05
766,3.27542385165302e-06,1.6312241648234e-06,1.56006356608318e-05
767,3.23778383366465e-06,1.60573934316872e-06,1.40575884247643e-05
768,3.89910336737036e-06,1.55889173658356e-06,1.75589908659427e-05
769,3.78503330366208e-06,1.58296873172353e-06,1.46189478468199e-05
770,3.53933891258387e-06,1.54451312480955e-06,1.86060218300957e-05
771,3.45277673361618e-06,1.57473335759221e-06,1.66194652875038e-05
772,3.76366666147703e-06,1.55194913814331e-06,1.6383825565625e-05
773,3.72150948144575e-06,1.59640846915857e-06,1.73583941614943e-05
774,3.47244023986213e-06,1.58512830836598e-06,1.77992586051211e-05
775,3.43833327620197e-06,1.6461764234594e-06,1.56250831396283e-05
776,3.77355139194301e-06,1.57470731761783e-06,1.34555717607197e-05
777,3.73249349813147e-06,1.56929169048461e-06,1.60186026637517e-05
778,3.44422610915095e-06,1.57989538886802e-06,1.47027819059354e-05
779,3.40047552135818e-06,1.59690270556729e-06,1.49031227036818e-05
780,3.73908142755648e-06,1.57633183269279e-06,1.46877484207871e-05
781,3.75462592976371e-06,1.58349733960348e-06,1.57882121429922e-05
782,3.43879110750839e-06,1.6152819882303e-06,1.48400301059314e-05
783,3.43643178807842e-06,1.62751532802686e-06,1.49905894873937e-05
784,4.14964353844855e-06,1.65917526536312e-06,1.62034529249133e-05
785,4.01858454185452e-06,1.60303313038415e-06,1.7317893820995e-05
786,3.80174855142159e-06,1.64272910091305e-06,1.76027070065165e-05
787,3.70333702692841e-06,1.6118499283603e-06,1.39327911407532e-05
788,3.92504715917043e-06,1.62054896355051e-06,1.77590995351236e-05
789,3.87009215721509e-06,1.63127117542913e-06,1.61570677655614e-05
790,3.68243150227345e-06,1.64860534293329e-06,1.58220550793389e-05
791,3.64312651572057e-06,1.64600772605938e-06,1.77916347576026e-05
792,3.96246663789774e-06,1.5702880733222e-06,1.75152365261698e-05
793,3.90210555875164e-06,1.59252701193956e-06,1.46820525274084e-05
794,3.6777865293643e-06,1.59394375903616e-06,1.45614090446766e-05
795,3.61384628203608e-06,1.64191601820733e-06,1.59925107478012e-05
796,3.83621267965701e-06,1.62174635674847e-06,1.64214165613591e-05
